year,plant_id,plant_name_gen,operator_name_gen,operator_id_gen,net_generation_mwh,plant_name_cap,operator_name_cap,operator_id_cap,state,nameplate_mw,summer_mw,capacity_mwh,capacity_utilization,minimum_year
2008,56232,Miramar,San Diego Gas & Electric Co,16609,22787,Miramar,San Diego Gas & Electric Co,16609,CA,53,47,411720,0.055345866,2005
2008,305,Miramar,NRG Cabrillo Power Ops Inc,13960,886,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,38,36,315360,0.002809488,1972
2009,56232,Miramar,San Diego Gas & Electric Co,16609,53334,Miramar,San Diego Gas & Electric Co,16609,CA,106,94,823440,0.064769746,2005
2009,305,Miramar,NRG Cabrillo Power Ops Inc,13960,1790,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,38,36,315360,0.005676053,1972
2010,56232,Miramar,San Diego Gas & Electric Co,16609,90884,Miramar,San Diego Gas & Electric Co,16609,CA,106,94,823440,0.110371126,2005
2010,305,Miramar,NRG Cabrillo Power Ops Inc,13960,2297,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,38,36,315360,0.007283739,1972
2011,305,Miramar,NRG Cabrillo Power Ops Inc,13960,2228,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,38,36,315360,0.007064942,1972
2012,305,Miramar,NRG Cabrillo Power Ops Inc,13960,3714,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,49,36,315360,0.011777017,1972
2013,305,Miramar,NRG Cabrillo Power Ops Inc,13960,2560,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,49,36,315360,0.008117707,1972
2014,305,Miramar,NRG Cabrillo Power Ops Inc,13960,5308,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,49,36,315360,0.016831558,1972
2015,305,Miramar,NRG Cabrillo Power Ops Inc,13960,3202,Miramar,NRG Cabrillo Power Ops Inc,13960,CA,49,36,315360,0.010153475,1972
2011,56232,Miramar Energy Facility,San Diego Gas & Electric Co,16609,141149,Miramar,San Diego Gas & Electric Co,16609,CA,106,94,823440,0.171413825,2005
2012,56232,Miramar Energy Facility,San Diego Gas & Electric Co,16609,180324,Miramar Energy Facility,San Diego Gas & Electric Co,16609,CA,106,94,823440,0.218988633,2005
2013,56232,Miramar Energy Facility,San Diego Gas & Electric Co,16609,143931,Miramar Energy Facility,San Diego Gas & Electric Co,16609,CA,106,94,823440,0.174792335,2005
2014,56232,Miramar Energy Facility,San Diego Gas & Electric Co,16609,89425,Miramar Energy Facility,San Diego Gas & Electric Co,16609,CA,106,94,823440,0.108599291,2005
2015,56232,Miramar Energy Facility,San Diego Gas & Electric Co,16609,81464,Miramar Energy Facility,San Diego Gas & Electric Co,16609,CA,106,94,823440,0.098931313,2005
2001,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,45443.999,Miramar Landfill MBC,MM Miramar Energy LLC,36740,CA,6.4,6.24,54662.4,0.831357551,1997
2002,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,48878.002,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.24,54662.4,0.894179582,1997
2003,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,42874,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.24,54662.4,0.784341705,1997
2004,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,50061.336,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.24,54662.4,0.915827626,1997
2005,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,49224.421,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.24,54662.4,0.90051701,1997
2006,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,50732.641,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.24,54662.4,0.928108554,1997
2007,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,46782.999,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.4,56064,0.834457031,1997
2009,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,50219,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.4,56064,0.89574415,1997
2010,55094,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,51989,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.4,56064,0.927315211,1997
2014,59267,Mission Solar LLC,Mission Solar LLC,59090,0,Mission Solar LLC,Mission Solar LLC,59090,CA,1.5,1.5,13140,0,2014
2015,59267,Mission Solar LLC,Mission Solar LLC,59090,2291,Mission Solar LLC,Mission Solar LLC,59090,CA,1.5,1.5,13140,0.17435312,2014
2014,59411,"Mitchell Solar, LLC","CD US Solar PO 3, LLC",59185,90,"Mitchell Solar, LLC","CD US Solar PO 3, LLC",59185,CA,1.5,1.5,13140,0.006849315,2014
2015,59411,"Mitchell Solar, LLC","CD US Solar PO 3, LLC",59185,4107,"Mitchell Solar, LLC","CD US Solar PO 3, LLC",59185,CA,1.5,1.5,13140,0.312557078,2014
2008,55161,MM Lopez Energy,MM Lopez Energy LLC,57232,47188,Lopez Landfill Gas Utilization Project,Minnesota Methane LLC,12716,CA,6,5.4,47304,0.997547776,1998
2011,55161,MM Lopez Energy,MM Lopez Energy LLC,57232,45776,MM Lopez Energy,MM Lopez Energy LLC,57232,CA,6,5.4,47304,0.967698292,1998
2012,55161,MM Lopez Energy,MM Lopez Energy LLC,57232,44558,MM Lopez Energy,MM Lopez Energy LLC,57232,CA,6,5.4,47304,0.941949941,1998
2013,55161,MM Lopez Energy,MM Lopez Energy LLC,57232,46026,MM Lopez Energy,MM Lopez Energy LLC,57232,CA,6,5.4,47304,0.972983257,1998
2014,55161,MM Lopez Energy,MM Lopez Energy LLC,57232,45758,MM Lopez Energy,MM Lopez Energy LLC,57232,CA,6,5.4,47304,0.967317774,1998
2015,55161,MM Lopez Energy,MM Lopez Energy LLC,57232,42027,MM Lopez Energy,MM Lopez Energy LLC,57232,CA,6,5.4,47304,0.888444952,1998
2008,55094,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,47101,Miramar Landfill Metro Biosolids Center,Minnesota Methane LLC,12716,CA,6.4,6.4,56064,0.840129138,1997
2011,55094,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,49204,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,CA,6.4,6.4,56064,0.87763984,1997
2012,55094,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,49307,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,CA,6.4,6.4,56064,0.879477026,1997
2013,55094,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,47306,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,CA,6.4,6.4,56064,0.843785674,1997
2014,55094,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,46088,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,CA,6.4,6.4,56064,0.822060502,1997
2015,55094,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,51008,MM San Diego-Miramar,MM San Diego Energy-Miramar,57227,CA,6.4,6.4,56064,0.909817352,1997
2008,55602,MM San Diego-North City,MM San Diego Enegy-North City,57235,30224,North City Cogen Facility,Minnesota Methane LLC,12716,CA,3.6,3.6,31536,0.958396753,1999
2011,55602,MM San Diego-North City,MM San Diego Energy-North City,57235,28363,MM San Diego-North City,MM San Diego Enegy-North City,57235,CA,3.6,3.6,31536,0.89938483,1999
2012,55602,MM San Diego-North City,MM San Diego Energy-North City,57235,28027,MM San Diego-North City,MM San Diego Energy-North City,57235,CA,3.6,3.6,31536,0.88873034,1999
2013,55602,MM San Diego-North City,MM San Diego Energy-North City,57235,26879,MM San Diego-North City,MM San Diego Energy-North City,57235,CA,3.6,3.6,31536,0.852327499,1999
2014,55602,MM San Diego-North City,MM San Diego Energy-North City,57235,23255,MM San Diego-North City,MM San Diego Energy-North City,57235,CA,3.6,3.6,31536,0.737411213,1999
2015,55602,MM San Diego-North City,MM San Diego Energy-North City,57235,27201,MM San Diego-North City,MM San Diego Energy-North City,57235,CA,3.6,3.6,31536,0.862538052,1999
2008,55160,MM Tulare Energy,MM Tulare Energy LLC,57231,9175,Visalia Landfill Gas Utilization Project,Minnesota Methane LLC,12716,CA,1.8,1.6,14016,0.654609018,
2008,54015,MM West Covina,MM West Covina Energy LLC,57224,58310,BKK Landfill,Minnesota Methane LLC,12716,CA,11.7,8.8,77088,0.756408261,1993
2011,54015,MM West Covina,MM West Covina Energy LLC,57224,45953,MM West Covina,MM West Covina Energy LLC,57224,CA,11.7,8.8,77088,0.596110938,1993
2012,54015,MM West Covina,MM West Covina Energy LLC,57224,41679,MM West Covina,MM West Covina Energy LLC,57224,CA,11.7,8.8,77088,0.540667808,1993
2013,54015,MM West Covina,MM West Covina Energy LLC,57224,43021,MM West Covina,MM West Covina Energy LLC,57224,CA,11.7,9.8,85848,0.501129904,1993
2014,54015,MM West Covina,MM West Covina Energy LLC,57224,43055,MM West Covina,MM West Covina Energy LLC,57224,CA,11.7,9.8,85848,0.501525953,1993
2015,54015,MM West Covina,MM West Covina Energy LLC,57224,44184,MM West Covina,MM West Covina Energy LLC,57224,CA,11.7,9.8,85848,0.514677104,1993
2008,54567,MM Yolo Power,MM Yolo Power LLC,57225,19768,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.5,21900,0.902648402,1990
2011,54567,MM Yolo Power,MM Yolo Power LLC,57225,19172,MM Yolo Power,MM Yolo Power LLC,57225,CA,2.8,2.5,21900,0.87543379,1990
2012,54567,MM Yolo Power,MM Yolo Power LLC,57225,18884,MM Yolo Power,MM Yolo Power LLC,57225,CA,2.8,2.5,21900,0.862283105,1990
2013,54567,MM Yolo Power,MM Yolo Power LLC,57225,18803,MM Yolo Power,MM Yolo Power LLC,57225,CA,2.8,2.5,21900,0.858584475,1990
2014,54567,MM Yolo Power,MM Yolo Power LLC,57225,17421,MM Yolo Power,MM Yolo Power LLC,57225,CA,2.8,2.5,21900,0.795479452,1990
2015,54567,MM Yolo Power,MM Yolo Power LLC,57225,13461,MM Yolo Power,MM Yolo Power LLC,57225,CA,2.8,2.5,21900,0.614657534,1990
2001,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,10609.999,M M Yolo Power,MM Yolo Power LLC,27248,CA,2.8,2.75,24090,0.440431673,1990
2002,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,8554,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.34,20498.4,0.417300863,1990
2003,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,7757,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.34,20498.4,0.378419779,1990
2004,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,9267.996,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.34,20498.4,0.452132654,1990
2005,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,8586.001,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.34,20498.4,0.418862009,1990
2006,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,7021.999,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.34,20498.4,0.342563273,1990
2007,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,17701.001,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.5,21900,0.808264886,1990
2009,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,20856,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.5,21900,0.952328767,1990
2010,54567,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,18099,MM Yolo Power LLC Facility,Minnesota Methane LLC,12716,CA,2.8,2.5,21900,0.826438356,1990
2007,56574,MMA RC Power LP,California New Power 2006-1 LLC,56184,1135,MMA RC Power LP,California New Power 2006-1 LLC,56184,CA,1,1,8760,0.12956621,
2008,56574,MMA RC Power LP,MMA RC Power LP,56821,83,MMA RC Power LP,California New Power 2006-1 LLC,56184,CA,1,1,8760,0.009474886,
2009,56574,MMA RC Power LP,California New Power 2006-1 LLC,56184,0,MMA RC Power LP,California New Power 2006-1 LLC,56184,CA,1,1,8760,0,
2010,56574,MMA RC Power LP,MMA RC Power LP,56821,0,MMA RC Power LP,MMA RC Power LP,56821,CA,1,1,8760,0,
2003,55974,MMC Midsun LLC,MMC Energy Inc,54882,69458.101,Ethan Taft,Energy Transfer-Hanover Ven LP,5948,CA,24.5,23,201480,0.344739433,
2005,55974,MMC Midsun LLC,MMC Energy Inc,54882,257,Ethan Taft,Energy Transfer-Hanover Ven LP,5948,CA,24.5,23,201480,0.001275561,
2008,55974,MMC Midsun LLC,MMC Energy Inc,54882,1425,MMC Midsun LLC,MMC Energy Inc,54882,CA,24.5,19.4,169944,0.008385115,
2001,6212,Mobile GT,Pacific Gas & Electric Co,14328,0,Mobile GT,Pacific Gas & Electric Co,14328,CA,39.9,45,394200,0,
2003,6212,Mobile GT,Pacific Gas & Electric Co,14328,0,Mobile GT,Pacific Gas & Electric Co,14328,CA,39.9,45,394200,0,
2004,6212,Mobile GT,Pacific Gas & Electric Co,14328,0,Mobile GT,Pacific Gas & Electric Co,14328,CA,39.9,45,394200,0,
2005,6212,Mobile GT,Pacific Gas & Electric Co,14328,0,Mobile GT,Pacific Gas & Electric Co,14328,CA,39.9,45,394200,0,
2006,6212,Mobile GT,Pacific Gas & Electric Co,14328,0,Mobile GT,Pacific Gas & Electric Co,14328,CA,39.9,45,394200,0,
2007,6212,Mobile GT,Pacific Gas & Electric Co,14328,0,Mobile GT,Pacific Gas & Electric Co,14328,CA,39.9,45,394200,0,
2008,6212,Mobile GT,Pacific Gas & Electric Co,14328,14788,Mobile GT,Pacific Gas & Electric Co,14328,CA,39.9,45,394200,0.037513952,
2009,6212,Mobile GT,Pacific Gas & Electric Co,14328,13480,Mobile GT,Pacific Gas & Electric Co,14328,CA,26.6,30,262800,0.05129376,
2001,381,Moccasin,San Francisco City & County of,16612,408038,Moccasin,San Francisco City & County of,16612,CA,100,103.4,905784,0.450480468,1969
2002,381,Moccasin,San Francisco City & County of,16612,400992,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.457753425,1969
2003,381,Moccasin,San Francisco City & County of,16612,351796,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.401593607,1969
2004,381,Moccasin,San Francisco City & County of,16612,391320,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.446712329,1969
2005,381,Moccasin,San Francisco City & County of,16612,424181,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.484224886,1969
2006,381,Moccasin,San Francisco City & County of,16612,408729,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.466585616,1969
2007,381,Moccasin,San Francisco City & County of,16612,343268,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.391858447,1969
2008,381,Moccasin,City & County of San Francisco,16612,368563,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.420734018,1969
2009,381,Moccasin,San Francisco City & County of,16612,348059,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.397327626,1969
2010,381,Moccasin,City & County of San Francisco,16612,375977,Moccasin,San Francisco City & County of,16612,CA,100,100,876000,0.429197489,1969
2011,381,Moccasin,City & County of San Francisco,16612,384744,Moccasin,City & County of San Francisco,16612,CA,100,100,876000,0.439205479,1969
2012,381,Moccasin,City & County of San Francisco,16612,314547,Moccasin,City & County of San Francisco,16612,CA,100,100,876000,0.359071918,1969
2013,381,Moccasin,City & County of San Francisco,16612,346041,Moccasin,City & County of San Francisco,16612,CA,100,100,876000,0.395023973,1969
2014,381,Moccasin,City & County of San Francisco,16612,287852,Moccasin,City & County of San Francisco,16612,CA,100,100,876000,0.328598174,1969
2015,381,Moccasin,City & County of San Francisco,16612,252038,Moccasin,City & County of San Francisco,16612,CA,100,100,876000,0.287714612,1969
2001,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,4932,Moccasin LH,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.194142655,1987
2002,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,4129,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.162533459,1987
2003,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,7257,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.285663675,1987
2004,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,3745.999,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.147457054,1987
2005,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,6699,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.26369863,1987
2006,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,6783,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.267005196,1987
2007,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,1456,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.057313809,1987
2008,751,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,2759,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.108604944,1987
2009,751,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,4334,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.170603055,1987
2010,751,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,8708,Moccasin Low Head Hydro Project,San Francisco City & County of,16612,CA,2.9,2.9,25404,0.342780664,1987
2011,751,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,10858,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,CA,2.9,2.9,25404,0.427413006,1987
2012,751,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,1648,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,CA,2.9,2.9,25404,0.064871674,1987
2013,751,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,2707,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,CA,2.9,2.9,25404,0.106558022,1987
2014,751,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,0,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,CA,2.9,2.9,25404,0,1987
2015,751,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,0,Moccasin Low Head Hydro Project,City & County of San Francisco,16612,CA,2.9,2.9,25404,0,1987
2001,50294,Modesto Energy LP,Modesto Energy LP,22251,0,Modesto Energy LP,Modesto Energy LP,22251,CA,14.4,12.5,109500,0,
2001,50821,Mojave 16,ESI Mojave LLC,38127,52746,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.200707763,1989
2002,50821,Mojave 16,ESI Mojave LLC,38127,62198.86,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.236677549,1989
2003,50821,Mojave 16,ESI Mojave LLC,38127,53455.3,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.203406773,1989
2004,50821,Mojave 16,ESI Mojave LLC,38127,49402,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.187983257,1989
2005,50821,Mojave 16,ESI Mojave LLC,38127,44792,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.1704414,1989
2006,50821,Mojave 16,ESI Mojave LLC,38127,45773,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.174174277,1989
2007,50821,Mojave 16,ESI Mojave LLC,38127,53539,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.203725266,1989
2008,50821,Mojave 16,ESI Mojave LLC,38127,45540,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.173287671,1989
2009,50821,Mojave 16,ESI Mojave LLC,38127,45706,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.17391933,1989
2010,50821,Mojave 16,ESI Mojave LLC,38127,46287,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.176130137,1989
2011,50821,Mojave 16,ESI Mojave LLC,38127,41300,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.157153729,1989
2012,50821,Mojave 16,Terra-Gen Operating Co LLC,2770,28670,Mojave 16,ESI Mojave LLC,38127,CA,30,30,262800,0.109094368,1989
2013,50821,Mojave 16,Terra-Gen Operating Co LLC,2770,44089,Mojave 16,Terra-Gen Operating Co LLC,2770,CA,30,30,262800,0.167766362,1989
2014,50821,Mojave 16,Terra-Gen Operating Co LLC,2770,35493,Mojave 16,Terra-Gen Operating Co LLC,2770,CA,30,30,262800,0.135057078,1989
2015,50821,Mojave 16,Terra-Gen Operating Co LLC,2770,27245,Mojave 16,Terra-Gen Operating Co LLC,2770,CA,30,30,262800,0.103671994,1989
2001,50822,Mojave 17,ESI Mojave LLC,38127,49621,Mojave 17,ESI Mojave LLC,38127,CA,25,25,219000,0.226579909,1989
2002,50822,Mojave 17,ESI Mojave LLC,38127,52028.96,Mojave 17,ESI Mojave LLC,38127,CA,25,25,219000,0.23757516,1989
